gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
RGS7	RGS7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.5465110373514467e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8901515151515151	0.08156143179688394	7	2	3.52032022945525e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.08156143179688394
SPIDR	SPIDR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	5.2860937241596904e-20	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.8268221429986136	0.08056633926551206	4	3	2.243745066086569e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.08056633926551206
TMEM135	TMEM135	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6910828025477707	0.08022478673131984	7	2	8.93021346828399e-19	0.44652159914500644	True	False	False	0.6666666666666666	0.08022478673131984
SLC4A8	SLC4A8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.221496354638364e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4969734403953057	0.0800902235905285	7	3	6.341223736400119e-09	0.44652159914500644	True	False	False	0.6666666666666666	0.0800902235905285
MAP3K2	MAP3K2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6863503344481605	0.07962296635885907	7	3	2.918621426326764e-20	0.44652159914500644	True	False	False	0.6666666666666666	0.07962296635885907
KLHL2	KLHL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.019584476453557e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7465918203688853	0.07851129283364267	7	2	2.4517502543545066e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.07851129283364267
RAPGEF2	RAPGEF2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8662790697674418	0.07830025676944924	7	2	4.365475355328137e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.07830025676944924
ATP9B	ATP9B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1239080044577881e-22	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7817535049173467	0.07827360518947213	7	3	9.048148209095598e-22	0.23428822380991143	True	False	False	0.6666666666666666	0.07827360518947213
PNMA2	PNMA2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.41914893617021276	0.078224390640043	7	2	2.918621426326764e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.078224390640043
WDR7	WDR7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8056078677547605	0.07798022992779896	7	2	1.0380442664574929e-12	0.23428822380991143	True	False	False	0.6666666666666666	0.07798022992779896
LIN7A	LIN7A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.5465110373514467e-11	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.5284743668931439	0.07747907129569646	7	2	3.52032022945525e-11	0.23428822380991143	True	False	False	0.6666666666666666	0.07747907129569646
NBAS	NBAS	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7839403973509934	0.07628153004197821	6	3	4.6570471277792435e-18	0.44652159914500644	True	False	False	0.6666666666666666	0.07628153004197821
NOS1AP	NOS1AP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4043736707443747e-08	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5786423841059603	0.07618962899325646	7	3	1.6709196334857645e-08	0.23428822380991143	True	False	False	0.6666666666666666	0.07618962899325646
TTLL5	TTLL5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5333333333333333	0.07523302121366574	6	3	2.3936688498484222e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.07523302121366574
BTAF1	BTAF1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5651558073654391	0.07459243326184821	7	2	1.2142201003709152e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.07459243326184821
EXOC6	EXOC6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.511629180125541e-13	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.6696035242290749	0.07448926904664885	6	2	2.468918442539381e-13	0.23428822380991143	True	False	False	0.6666666666666666	0.07448926904664885
VPS8	VPS8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3668620952416363e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6543909348441926	0.07422183675809346	7	3	2.8128310100371055e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.07422183675809346
MAGI3	MAGI3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.481220239395011e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6441717791411042	0.07415234099648224	3	3	1.9781641762475506e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.07415234099648224
CSMD2	CSMD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.7747589833479404	0.07395543356751604	7	2	1.2887000364288546e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.07395543356751604
TBC1D5	TBC1D5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3030976989450007e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8802946593001841	0.07350098253753772	6	3	8.93021346828399e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.07350098253753772
FAM13B	FAM13B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6640573014097638e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6515837104072398	0.07303213475711592	6	3	3.8851886832699435e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.07303213475711592
LRFN5	LRFN5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8282828282828283	0.07198099282742998	7	3	1.3342153707569805e-13	0.44652159914500644	True	False	False	0.6666666666666666	0.07198099282742998
UNC79	UNC79	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.589370994888366e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8052763819095478	0.06908145350955647	7	2	4.6535240214661485e-10	0.23428822380991143	True	False	False	0.6666666666666666	0.06908145350955647
PTPRR	PTPRR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5132045723295231	0.06906034990313711	6	2	2.6754320768956134e-09	0.23428822380991143	True	False	False	0.6666666666666666	0.06906034990313711
SVOP	SVOP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.5465110373514467e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4980694980694981	0.06863894012406925	7	2	3.52032022945525e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.06863894012406925
ABCA5	ABCA5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3639523973529882e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6076158940397351	0.06780990179703067	7	3	2.5177980849860692e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.06780990179703067
FTX	FTX	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	6.48913816574645e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.9762525887439596	0.06715107116368073	6	3	1.9386970635680507e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.06715107116368073
KCNAB2	KCNAB2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.525096525096525	0.06546507577895094	7	2	6.799825296645535e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.06546507577895094
LDLRAD4	LDLRAD4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	5.6734940049958864e-27	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.787004077930177	0.06466465647798011	4	2	1.4826275297392866e-25	0.44652159914500644	True	False	False	0.6666666666666666	0.06466465647798011
HTR4	HTR4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	3	6	0.6666666666666666	0.5	0.16666666666666663	0.24812123722213147	0.6691635455680399	0.06451612903225806	6	1	1.4460279855484823e-15	0.44652159914500644	True	False	False	0.6666666666666666	0.06451612903225806
INVS	INVS	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8610555808965913e-19	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.6125827814569537	0.06185573895212847	6	2	7.393094423012283e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.06185573895212847
TTC7B	TTC7B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7374872318692544	0.06065323598289029	7	2	1.4460279855484823e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.06065323598289029
SYT14	SYT14	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.7134072463259372e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6208609271523179	0.05850549430051962	5	2	2.2647046418531126e-10	0.23428822380991143	True	False	False	0.6666666666666666	0.05850549430051962
VPS13B	VPS13B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8236754966887417	0.05803839039855363	7	2	2.342041309412446e-18	0.44652159914500644	True	False	False	0.6666666666666666	0.05803839039855363
FOCAD	FOCAD	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	6.58072139283489e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.774254949071575	0.057864845300843175	5	3	8.904294885251951e-11	0.23428822380991143	True	False	False	0.6666666666666666	0.057864845300843175
SDK1	SDK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.342951883740048e-22	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6382978723404256	0.05762397419038252	4	2	1.055385012982668e-21	0.44652159914500644	True	False	False	0.6666666666666666	0.05762397419038252
HDAC9	HDAC9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.59946154156911e-23	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.7550394390885189	0.056907907988559	5	3	7.460892833465361e-22	0.23428822380991143	True	False	False	0.6666666666666666	0.056907907988559
ERC2	ERC2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.9004729996058337	0.05628994640214248	7	2	1.4460279855484823e-15	0.44652159914500644	True	False	False	0.6666666666666666	0.05628994640214248
CACNA1C	CACNA1C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.8663729809104258	0.053397989024953185	7	2	7.987209115009394e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.053397989024953185
SCFD2	SCFD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.4087400563284234e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6080363912054587	0.05308358417240204	6	2	5.681852158155883e-10	0.23428822380991143	True	False	False	0.6666666666666666	0.05308358417240204
BCL11B	BCL11B	expanded_marker_panel	expanded_selected_gene	marker_panel	marker_panel	False	True	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.675601103665747	0.05140077639996644	7	2	6.799825296645535e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.05140077639996644
RNF150	RNF150	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.8932992169205905e-07	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.4589041095890411	0.05127146350004183	7	3	3.18395027980759e-07	0.23428822380991143	True	False	False	0.6666666666666666	0.05127146350004183
NRG1	NRG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.182293533254967e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.43759177679882527	0.050102267093957306	3	2	8.649858230777358e-09	0.23428822380991143	True	False	False	0.6666666666666666	0.050102267093957306
FRS2	FRS2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.49617453572322e-23	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.631578947368421	0.049581488149699024	6	2	1.488625031185167e-22	0.23428822380991143	True	False	False	0.6666666666666666	0.049581488149699024
LMTK2	LMTK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5656565656565656	0.04843224246387544	6	1	1.0380442664574929e-12	0.44652159914500644	True	False	False	0.6666666666666666	0.04843224246387544
SORBS1	SORBS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.762542842583194e-26	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8795646916565901	0.04747609807653215	6	2	5.210396022228651e-25	0.44652159914500644	True	False	False	0.6666666666666666	0.04747609807653215
