dataset	core_branch	sample	source_layer	expression_scope	broad_class	n_cells	gene	canonical_gene	source_gene_symbol	detection_fraction	mean_expression	mean_log1p_expression	source_path	eligible_class	mean_log1p_rank_within_sample_gene	stage_label	stage_order	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	DLL3	DLL3	Dll3	0.1297738227660363	0.1605487578791249	0.1014374356136979	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	DLL3	DLL3	Dll3	0.1255028157683025	0.1689460981496379	0.1024767127976002	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	DLL3	DLL3	DLL3	0.2225604739180516	0.4158301793648181	0.2108562428682453	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	DLL3	DLL3	DLL3	0.290855410150016	0.5249760612831152	0.2732745133319286	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	DLL3	DLL3	DLL3	0.1899427501926676	0.336260046240229	0.1756375969383119	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	DLL3	DLL3	Dll3	0.0134228187919463	0.0151006711409395	0.0099842995848787	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	DLL3	DLL3	Dll3	0.0213231273920174	0.0224166211044286	0.0152234391788158	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	DLL3	DLL3	Dll3	0.0172697368421052	0.0176809210526315	0.0121371902514908	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	DLL3	DLL3	Dll3	0.0140562248995983	0.0147255689424364	0.010014428313164	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	DLL3	DLL3	Dll3	0.0068699012451696	0.0077286389008158	0.0051100408351977	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	DLL3	DLL3	Dll3	0.0121677873839257	0.0121677873839257	0.0084340675188209	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	DLL4	DLL4	Dll4	0.0141643059490084	0.0198300283286118	0.0121152014703004	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	DLL4	DLL4	Dll4	0.0048543689320388	0.005227781926811	0.0035161980789348	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	DLL4	DLL4	Dll4	0.0087897227856659	0.0090151002929907	0.0061839542821604	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	DLL4	DLL4	Dll4	0.0344827586206896	0.0564263322884012	0.0295184277598352	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	DLL4	DLL4	Dll4	0.005283381364073	0.005283381364073	0.0036621608963301	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	DLL4	DLL4	Dll4	0.0222403037700027	0.0553295362082994	0.0236222595374124	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	DLL4	DLL4	Dll4	0.032064128256513	0.0360721442885771	0.0238502707518546	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	DLL4	DLL4	Dll4	0.0066740823136818	0.0070448646644419	0.0047764606444891	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	DLL4	DLL4	Dll4	0.0128720836685438	0.0203137570394207	0.0109721877904674	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	DLL4	DLL4	DLL4	0.0054303110087214	0.0062530854039822	0.0040729192369251	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	DLL4	DLL4	DLL4	0.0025135652729013	0.0027928503032237	0.0018508117258369	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	DLL4	DLL4	DLL4	0.002834966420786	0.0033028734999449	0.0021367833517586	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	DLL4	DLL4	Dll4	0.0151006711409395	0.0151006711409395	0.0104669876259052	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	DLL4	DLL4	Dll4	0.0098414434117003	0.0098414434117003	0.0068215687534603	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	DLL4	DLL4	Dll4	0.0061677631578947	0.0061677631578947	0.0042751676432562	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	DLL4	DLL4	Dll4	0.0087014725568942	0.0093708165997322	0.0063027968242218	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	DLL4	DLL4	Dll4	0.0154572778016316	0.0154572778016316	0.0107141685273327	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	DLL4	DLL4	Dll4	0.0064040986231187	0.0067243035542747	0.0045688148316705	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	Notch ligand	cell_bound_or_shed	lower	differentiation_context_dependent	cell-bound Notch ligand; weaker CM candidate	notch_hes:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	FGF10	FGF10	Fgf10	0.0424929178470254	0.0453257790368272	0.0306024725680094	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	FGF10	FGF10	Fgf10	0.0220313666915608	0.0238984316654219	0.0160280094076092	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	FGF10	FGF10	Fgf10	0.0087897227856659	0.0092404778003155	0.006275336997533	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	FGF10	FGF10	Fgf10	0.0344827586206896	0.0438871473354232	0.0277147784027708	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	FGF10	FGF10	Fgf10	0.0043227665706051	0.004803073967339	0.0031910613511756	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	FGF10	FGF10	Fgf10	0.0024410089503661	0.0024410089503661	0.0016919784716678	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	FGF10	FGF10	Fgf10	0.0220440881763527	0.0260521042084168	0.0169049082211938	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	FGF10	FGF10	Fgf10	0.0033370411568409	0.0033370411568409	0.0023130606692767	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	FGF10	FGF10	Fgf10	0.0044247787610619	0.0046259050683829	0.0031485726227729	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	FGF10	FGF10	FGF10	0.0015632713509955	0.0017278262300477	0.0011502983912173	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	FGF10	FGF10	FGF10	0.0028327481646983	0.0028726460261729	0.0019796885943131	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	FGF10	FGF10	FGF10	0.0017064846416382	0.0017615325333039	0.0012019231634723	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	FGF10	FGF10	Fgf10	0.1140939597315436	0.3338926174496644	0.1355938054032283	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	FGF10	FGF10	Fgf10	0.0694368507381082	0.1503553854565336	0.0723414828081542	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	FGF10	FGF10	Fgf10	0.0415296052631578	0.0801809210526315	0.0403715681329256	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	FGF10	FGF10	Fgf10	0.1338688085676037	0.3835341365461847	0.1610563385765709	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	FGF10	FGF10	Fgf10	0.1446972949763847	0.3100042936882782	0.1518966111919426	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	FGF10	FGF10	Fgf10	0.0413064361191162	0.0733269292347102	0.0390489453299568	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	FGF17	FGF17	FGF17	0.0062530854039822	0.0096264604245515	0.0049130074219881	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	FGF17	FGF17	FGF17	0.0018353016278327	0.0018353016278327	0.0012721341488093	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	FGF pathway	secreted_medium_compatible	high	proliferative_or_survival_counter_signal	growth/permissive counter-signal	fgf_mapk:ligand
