unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00248	sample_contrast	I	ConfigurationCoupling	dentate	human_dentate_hippocampus	GSE325391	primary_core_candidate_background|selected_feature_matrix|GSE325391|S2R6|dentate_candidate	configuration_driver_coupling	driver_class_score	1.0	1.0	joint positivity supports coupled fate-plus-construction configuration	0.8	0.8	strong_support	direct_primary_core_decomposition	primary_core_configuration_driver_audit_contrasts.tsv	construction and regional fate both support the configuration
EU00249	sample_contrast	I	ConfigurationCoupling	dentate	human_dentate_hippocampus	GSE325391	primary_core_candidate_background|selected_feature_matrix|GSE325391|S5R6|dentate_candidate	configuration_driver_coupling	driver_class_score	1.0	1.0	joint positivity supports coupled fate-plus-construction configuration	0.8	0.8	strong_support	direct_primary_core_decomposition	primary_core_configuration_driver_audit_contrasts.tsv	construction and regional fate both support the configuration
EU00250	sample_contrast	I	ConfigurationCoupling	dentate	human_dentate_hippocampus	GSE325391	primary_core_candidate_background|selected_feature_matrix|GSE325391|S7R5|dentate_candidate	configuration_driver_coupling	driver_class_score	0.25	0.25	joint positivity supports coupled fate-plus-construction configuration	0.8	0.2	weak_or_mixed_support	direct_primary_core_decomposition	primary_core_configuration_driver_audit_contrasts.tsv	configuration is positive mainly because regional fate polarity is positive
EU00251	sample_contrast	I	ConfigurationCoupling	dentate	human_dentate_hippocampus	GSE325391	primary_core_candidate_background|selected_feature_matrix|GSE325391|S8R5|dentate_candidate	configuration_driver_coupling	driver_class_score	1.0	1.0	joint positivity supports coupled fate-plus-construction configuration	0.8	0.8	strong_support	direct_primary_core_decomposition	primary_core_configuration_driver_audit_contrasts.tsv	construction and regional fate both support the configuration
EU00252	sample_contrast	I	ConfigurationCoupling	dentate	mouse_dentate	GSE95752	primary_core_candidate_background|selected_feature_matrix|GSE95752|C1_all_cells|dentate_candidate	configuration_driver_coupling	driver_class_score	1.0	1.0	joint positivity supports coupled fate-plus-construction configuration	0.8	0.8	strong_support	direct_primary_core_decomposition	primary_core_configuration_driver_audit_contrasts.tsv	construction and regional fate both support the configuration
EU00253	branch_stage	T	Stage/Pseudotime	cerebellum	cerebellum	stage_window_model	differentiation_stop_index	stage_window_signature	endpoint_or_window_score	0.0666666666666666	0.35333333333333317	positive endpoint shift supports increasing stop/maturation signal with stage	0.55	0.19433333333333325	moderate_support	stage_branch_model_limited	aim2_stage_window_model_branch_summary.tsv	interpretation=increases_with_stage; n_group_fits=1
EU00254	branch_stage	T	Stage/Pseudotime	dentate	dentate	stage_window_model	differentiation_stop_index	stage_window_signature	endpoint_or_window_score	-0.4675	-0.4175	positive endpoint shift supports increasing stop/maturation signal with stage	0.7	-0.29224999999999995	opposing_or_branch_specific	stage_branch_model	aim2_stage_window_model_branch_summary.tsv	interpretation=decreases_with_stage; n_group_fits=4
EU00255	branch_stage	T	Stage/Pseudotime	cerebellum	cerebellum	stage_window_model	neurogenic_permissive_index	stage_window_signature	endpoint_or_window_score	0.2777777777777778	0.6722222222222223	decreasing permissive/progenitor signal with stage supports maturation-window structure	0.55	0.3697222222222223	strong_support	stage_branch_model_limited	aim2_stage_window_model_branch_summary.tsv	interpretation=decreases_with_stage; n_group_fits=1
EU00256	branch_stage	T	Stage/Pseudotime	dentate	dentate	stage_window_model	neurogenic_permissive_index	stage_window_signature	endpoint_or_window_score	0.5708333333333333	0.94	decreasing permissive/progenitor signal with stage supports maturation-window structure	0.7	0.6579999999999999	strong_support	stage_branch_model	aim2_stage_window_model_branch_summary.tsv	interpretation=decreases_with_stage; n_group_fits=4
EU00257	branch_stage	T	Stage/Pseudotime	cerebellum	cerebellum	stage_window_model	stop_minus_permissive_index	stage_window_signature	endpoint_or_window_score	0.3444444444444444	0.5755555555555555	positive endpoint shift supports increasing stop/maturation signal with stage	0.55	0.31655555555555553	moderate_support	stage_branch_model_limited	aim2_stage_window_model_branch_summary.tsv	interpretation=increases_with_stage; n_group_fits=1
EU00258	branch_stage	T	Stage/Pseudotime	dentate	dentate	stage_window_model	stop_minus_permissive_index	stage_window_signature	endpoint_or_window_score	0.0299999999999999	0.06687499999999981	positive endpoint shift supports increasing stop/maturation signal with stage	0.7	0.04681249999999986	weak_or_mixed_support	stage_branch_model	aim2_stage_window_model_branch_summary.tsv	interpretation=increases_with_stage; n_group_fits=4
EU00259	branch_stage	T	Stage/Pseudotime	cerebellum	cerebellum	stage_window_model	tgf_bdnf_2005_index	stage_window_signature	endpoint_or_window_score	0.3333333333333333	0.7166666666666666	nonzero TGF-beta/BDNF endpoint shift supports a branch-specific stage window	0.55	0.39416666666666667	strong_support	stage_branch_model_limited	aim2_stage_window_model_branch_summary.tsv	interpretation=late_stage_or_activity_window; n_group_fits=1
EU00260	branch_stage	T	Stage/Pseudotime	dentate	dentate	stage_window_model	tgf_bdnf_2005_index	stage_window_signature	endpoint_or_window_score	0.415625	0.8143750000000001	nonzero TGF-beta/BDNF endpoint shift supports a branch-specific stage window	0.7	0.5700625	strong_support	stage_branch_model	aim2_stage_window_model_branch_summary.tsv	interpretation=early_or_intermediate_stage_window; n_group_fits=4
EU00261	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	bdnf_trkb_mapk	pathway_readiness	median_delta_and_fraction_positive	0.0	-0.13333333333333336	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.10000000000000002	near_zero_or_mixed	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.333; n_contrasts=12
EU00262	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	bmp_smad	pathway_readiness	median_delta_and_fraction_positive	0.0	-0.2666666666666667	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.20000000000000004	near_zero_or_mixed	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.167; n_contrasts=12
EU00263	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	fgf_mapk	pathway_readiness	median_delta_and_fraction_positive	0.0	-0.2	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.15000000000000002	near_zero_or_mixed	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.250; n_contrasts=12
EU00264	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	notch_hes	pathway_readiness	median_delta_and_fraction_positive	0.25	0.3	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.22499999999999998	moderate_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.500; n_contrasts=12
EU00265	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	reelin_migration_stop	pathway_readiness	median_delta_and_fraction_positive	0.0	-0.13333333333333336	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.10000000000000002	near_zero_or_mixed	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.333; n_contrasts=12
EU00266	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	semaphorin_guidance	pathway_readiness	median_delta_and_fraction_positive	-0.1666666666666666	-0.4666666666666667	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.35	opposing_or_branch_specific	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.167; n_contrasts=12
EU00267	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	shh_granule_expansion	pathway_readiness	median_delta_and_fraction_positive	0.5	0.8666666666666667	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.65	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.833; n_contrasts=12
EU00268	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	tgf_beta_smad	pathway_readiness	median_delta_and_fraction_positive	-0.4166666666666666	-0.8999999999999999	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.6749999999999999	opposing_or_branch_specific	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.000; n_contrasts=12
EU00269	branch_context	N	NicheSignal	cerebellum	cerebellar	primary_core_pathway_summary	wnt_beta_catenin	pathway_readiness	median_delta_and_fraction_positive	-0.4999999999999999	-0.9999999999999999	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	-0.7499999999999999	opposing_or_branch_specific	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.000; n_contrasts=12
EU00270	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	bdnf_trkb_mapk	pathway_readiness	median_delta_and_fraction_positive	0.5	0.7803921568627451	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.5852941176470589	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.725; n_contrasts=51
EU00271	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	bmp_smad	pathway_readiness	median_delta_and_fraction_positive	0.5	0.8588235294117647	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.6441176470588235	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.824; n_contrasts=51
EU00272	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	fgf_mapk	pathway_readiness	median_delta_and_fraction_positive	0.5	0.7803921568627451	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.5852941176470589	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.725; n_contrasts=51
EU00273	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	notch_hes	pathway_readiness	median_delta_and_fraction_positive	0.5	0.6078431372549019	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.4558823529411764	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.510; n_contrasts=51
EU00274	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	reelin_migration_stop	pathway_readiness	median_delta_and_fraction_positive	0.5	0.6862745098039216	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.5147058823529411	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.608; n_contrasts=51
EU00275	branch_context	N	NicheSignal	dentate	dentate	primary_core_pathway_summary	semaphorin_guidance	pathway_readiness	median_delta_and_fraction_positive	0.5	0.8901960784313725	positive pathway median delta and positive-contrast fraction support branch niche/readiness signal	0.75	0.6676470588235294	strong_support	expression_pathway_model	primary_core_aim2_pathway_summary.tsv	fraction_positive=0.863; n_contrasts=51
