gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
ECD	ECD	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2275710694552066	0.22172841013445727	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.22172841013445727	51627979	ECD	Ecd	ECD	same_symbol	11319	70601	HGNC:17029	MGI:1917851	True
NAA16	NAA16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5460834659465449	0.22171342050458456	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.22171342050458456	51634253	NAA16	Naa16	NAA16	same_symbol	79612	66897	HGNC:26164	MGI:1914147	True
DCC	DCC	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9850311838782335	0.22169576131412677	4	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.22169576131412677	51626817	DCC	Dcc	DCC	same_symbol	1630	13176	HGNC:2701	MGI:94869	True
MSH3	MSH3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.47058157890887287	0.22121449766951592	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.22121449766951592	51626373	MSH3	Msh3	MSH3	same_symbol	4437	17686	HGNC:7326	MGI:109519	True
CSE1L	CSE1L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2211211067573134	0.3035012623360015	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2211211067573134	51616425	CSE1L	Cse1l	CSE1L	same_symbol	1434	110750	HGNC:2431	MGI:1339951	True
PSMA1	PSMA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22102752885311341	0.7134266375166951	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22102752885311341	51630277	PSMA1	Psma1	PSMA1	same_symbol	5682	26440	HGNC:9530	MGI:1347005	True
MRPL48	MRPL48	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22078427808790646	0.3573295083034035	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22078427808790646	51622313	MRPL48	Mrpl48	MRPL48	same_symbol	51642	52443	HGNC:16653	MGI:1289321	True
RARS2	RARS2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.29279748133046224	0.2206854391278979	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2206854391278979	51629667	RARS2	Rars2	RARS2	same_symbol	57038	109093	HGNC:21406	MGI:1923596	True
RPL34	RPL34	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.22059888008395578	0.9958843225420593	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.22059888008395578	51629564	RPL34	Rpl34	RPL34	same_symbol	6164	68436	HGNC:10340	MGI:1915686	True
DUT	DUT	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22057487816910284	0.6326764647550813	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22057487816910284	51627428	DUT	Dut	DUT	same_symbol	1854	110074	HGNC:3078	MGI:1346051	True
SUDS3	SUDS3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22045979785259853	0.3271458077031537	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22045979785259853	51624361	SUDS3	Suds3	SUDS3	same_symbol	64426	71954	HGNC:29545	MGI:1919204	True
FIS1	FIS1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22035452718250678	0.6433838112296598	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22035452718250678	51622176	FIS1	Fis1	FIS1	same_symbol	51024	66437	HGNC:21689	MGI:1913687	True
ZNF397	ZNF397	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21984906852400693	0.2365693975785394	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21984906852400693	51636390	ZNF397	Zfp397	ZFP397	nonidentical_symbol	84307	69256	HGNC:18818	MGI:1916506	True
NDUFB4	NDUFB4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.2196663767819939	0.7684699983576027	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.2196663767819939	51620922	NDUFB4	Ndufb4	NDUFB4	same_symbol	4710	68194	HGNC:7699	MGI:1915444	True
AP2S1	AP2S1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21947356573192695	0.6266623463351296	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21947356573192695	51619656	AP2S1	Ap2s1	AP2S1	same_symbol	1175	232910	HGNC:565	MGI:2141861	True
WDR12	WDR12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3170006315586313	0.21938044067224954	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21938044067224954	51619548	WDR12	Wdr12	WDR12	same_symbol	55759	57750	HGNC:14098	MGI:1927241	True
TMED4	TMED4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21930144081571856	0.4483908513449174	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21930144081571856	51620348	TMED4	Tmed4	TMED4	same_symbol	222068	103694	HGNC:22301	MGI:1915070	True
RBM8A	RBM8A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21926852795609192	0.7058991118658564	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21926852795609192	51619580	RBM8A	Rbm8a	RBM8A	same_symbol	9939	60365	HGNC:9905	MGI:1913129	True
TDG	TDG	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21917462050944228	0.520319632226936	3	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21917462050944228	51625473	TDG	Tdg	TDG	same_symbol	6996	21665	HGNC:11700	MGI:108247	True
PRPF8	PRPF8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.24302037746746843	0.21915953697605298	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21915953697605298	51621807	PRPF8	Prpf8	PRPF8	same_symbol	10594	192159	HGNC:17340	MGI:2179381	True
FLYWCH1	FLYWCH1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21913129086053001	0.2544811183257886	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21913129086053001	51632880	FLYWCH1	Flywch1	FLYWCH1	same_symbol	84256	224613	HGNC:25404	MGI:2442638	True
TUBGCP4	TUBGCP4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21859108575675373	0.26950507501664245	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21859108575675373	51629404	TUBGCP4	Tubgcp4	TUBGCP4	same_symbol	27229	51885	HGNC:16691	MGI:1196293	True
UBXN2A	UBXN2A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21852277041312757	0.26298105250607284	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21852277041312757	51625701	UBXN2A	Ubxn2a	UBXN2A	same_symbol	165324	217379	HGNC:27265	MGI:2442310	True
GABPB1	GABPB1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21825195379155007	0.22996922047944676	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21825195379155007	51629037	GABPB1	Gabpb1	GABPB1	same_symbol	2553	14391	HGNC:4074	MGI:95611	True
SRM	SRM	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2181037304752281	0.3367129662626782	5	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2181037304752281	51635637	SRM	Srm	SRM	same_symbol	6723	20810	HGNC:11296	MGI:102690	True
CDC5L	CDC5L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21805249544975572	0.367560598266496	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21805249544975572	51629480	CDC5L	Cdc5l	CDC5L	same_symbol	988	71702	HGNC:1743	MGI:1918952	True
NUMA1	NUMA1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21753181537245575	0.38449061236788873	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21753181537245575	51619629	NUMA1	Numa1	NUMA1	same_symbol	4926	101706	HGNC:8059	MGI:2443665	True
RAB11B	RAB11B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21680045375515566	0.6792207499413292	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21680045375515566	51624000	RAB11B	Rab11b	RAB11B	same_symbol	9230	19326	HGNC:9761	MGI:99425	True
RCOR3	RCOR3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4665718896488127	0.21663145837139997	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21663145837139997	51625367	RCOR3	Rcor3	RCOR3	same_symbol	55758	214742	HGNC:25594	MGI:2441920	True
NMD3	NMD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.42220482392956016	0.2165798432114579	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2165798432114579	51623472	NMD3	Nmd3	NMD3	same_symbol	51068	97112	HGNC:24250	MGI:2140103	True
TTC13	TTC13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.37811973770376783	0.21654615641859987	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21654615641859987	51629407	TTC13	Ttc13	TTC13	same_symbol	79573	234875	HGNC:26204	MGI:2384573	True
DDX10	DDX10	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.544462157293389	0.21648373312646457	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21648373312646457	51632542	DDX10	Ddx10	DDX10	same_symbol	1662	77591	HGNC:2735	MGI:1924841	True
CHMP5	CHMP5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21639824690238607	0.5848935808497839	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21639824690238607	51617684	CHMP5	Chmp5	CHMP5	same_symbol	51510	76959	HGNC:26942	MGI:1924209	True
SNRPF	SNRPF	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2160228066656395	0.7665920873631464	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2160228066656395	51626804	SNRPF	Snrpf	SNRPF	same_symbol	6636	69878	HGNC:11162	MGI:1917128	True
ERCC1	ERCC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21592187472154073	0.3390593866110524	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21592187472154073	51629976	ERCC1	Ercc1	ERCC1	same_symbol	2067	13870	HGNC:3433	MGI:95412	True
ENOX2	ENOX2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.221877053056203	0.21588651688536975	3	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.21588651688536975	51630454	ENOX2	Enox2	ENOX2	same_symbol	10495	209224	HGNC:2259	MGI:2384799	True
TCEAL8	TCEAL8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21565110547530786	0.5819215429858785	5	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21565110547530786	51635749	TCEAL8	Tceal8	TCEAL8	same_symbol	90843	66684	HGNC:28683	MGI:1913934	True
NDUFA12	NDUFA12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21551770762682132	0.7149036331070131	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21551770762682132	51625912	NDUFA12	Ndufa12	NDUFA12	same_symbol	55967	66414	HGNC:23987	MGI:1913664	True
PPM1G	PPM1G	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21466110080147452	0.4937929773566079	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21466110080147452	51616929	PPM1G	Ppm1g	PPM1G	same_symbol	5496	14208	HGNC:9278	MGI:106065	True
ITGB1BP1	ITGB1BP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.30271633315907975	0.21454242188541023	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21454242188541023	51626267	ITGB1BP1	Itgb1bp1	ITGB1BP1	same_symbol	9270	16413	HGNC:23927	MGI:1306802	True
CDK5RAP3	CDK5RAP3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21430848164693442	0.38262281568892376	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21430848164693442	51617607	CDK5RAP3	Cdk5rap3	CDK5RAP3	same_symbol	80279	80280	HGNC:18673	MGI:1933126	True
EFTUD2	EFTUD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21429560959694555	0.28851380403106375	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21429560959694555	51627947	EFTUD2	Eftud2	EFTUD2	same_symbol	9343	20624	HGNC:30858	MGI:1336880	True
LMAN1	LMAN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.2142434976603404	0.28352485979250147	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.2142434976603404	51620257	LMAN1	Lman1	LMAN1	same_symbol	3998	70361	HGNC:6631	MGI:1917611	True
GTF2F2	GTF2F2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.4312269791571364	0.21419902912621358	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21419902912621358	51621549	GTF2F2	Gtf2f2	GTF2F2	same_symbol	2963	68705	HGNC:4653	MGI:1915955	True
FDPS	FDPS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21401462530151352	0.5920617975264876	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21401462530151352	51619541	FDPS	Fdps	FDPS	same_symbol	2224	110196	HGNC:3631	MGI:104888	True
RBFOX1	RBFOX1	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	1.0	0.5	0.5	0.0017167440604175456	0.9998954849498328	0.2139862949440033	4	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2139862949440033	51615858	RBFOX1	Rbfox1	RBFOX1	same_symbol	54715	268859	HGNC:18222	MGI:1926224	True
NPM1	NPM1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21384310973186427	0.918653489784598	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21384310973186427	51623501	NPM1	Npm1	NPM1	same_symbol	4869	18148	HGNC:7910	MGI:106184	True
TPST1	TPST1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6006136422106322	0.21361387422209027	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21361387422209027	51620937	TPST1	Tpst1	TPST1	same_symbol	8460	22021	HGNC:12020	MGI:1298231	True
IQCB1	IQCB1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.39296497444120465	0.21329468634384557	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21329468634384557	51623498	IQCB1	Iqcb1	IQCB1	same_symbol	9657	320299	HGNC:28949	MGI:2443764	True
ECHS1	ECHS1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2132915939756526	0.4648375885887468	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2132915939756526	51620945	ECHS1	Echs1	ECHS1	same_symbol	1892	93747	HGNC:3151	MGI:2136460	True
ACTR1A	ACTR1A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21329132748184407	0.4994518886020719	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21329132748184407	51615951	ACTR1A	Actr1a	ACTR1A	same_symbol	10121	54130	HGNC:167	MGI:1858964	True
YIPF5	YIPF5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21325622785647275	0.2982746692738434	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21325622785647275	51629579	YIPF5	Yipf5	YIPF5	same_symbol	81555	67180	HGNC:24877	MGI:1914430	True
RBCK1	RBCK1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2132401346433318	0.2762229662936668	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2132401346433318	51626696	RBCK1	Rbck1	RBCK1	same_symbol	10616	24105	HGNC:15864	MGI:1344372	True
C19orf53	C19ORF53	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21304906895001732	0.6237519329158132	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21304906895001732	51630782	C19orf53	D8Ertd738e	D8ERTD738E	nonidentical_symbol	28974	101966	HGNC:24991	MGI:1289231	True
KIAA0586	KIAA0586	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.28406943212067437	0.2129196554924106	4	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.2129196554924106	51622879	KIAA0586	2700049A03Rik	2700049A03RIK	nonidentical_symbol	9786	76967	HGNC:19960	MGI:1924217	True
MOCS2	MOCS2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21290742584965072	0.30734368560175274	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21290742584965072	51624572	MOCS2	Mocs2	MOCS2	same_symbol	4338	17434	HGNC:7193	MGI:1336894	True
SSRP1	SSRP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21240381394571758	0.5491074887123915	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21240381394571758	51622393	SSRP1	Ssrp1	SSRP1	same_symbol	6749	20833	HGNC:11327	MGI:107912	True
SNW1	SNW1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2122701461287504	0.48035688830767986	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2122701461287504	51619595	SNW1	Snw1	SNW1	same_symbol	22938	66354	HGNC:16696	MGI:1913604	True
NCAPD3	NCAPD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2122698165901538	0.253923667988447	4	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2122698165901538	51621823	NCAPD3	Ncapd3	NCAPD3	same_symbol	23310	78658	HGNC:28952	MGI:2142989	True
IFT52	IFT52	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21192984482073113	0.2177686228187246	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21192984482073113	51630639	IFT52	Ift52	IFT52	same_symbol	51098	245866	HGNC:15901	MGI:2387217	True
CAMK4	CAMK4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7610679305166883	0.2117776550283701	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2117776550283701	51628013	CAMK4	Camk4	CAMK4	same_symbol	814	12326	HGNC:1464	MGI:88258	True
PHC1	PHC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.23340189059015037	0.21170567052846617	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21170567052846617	51629373	PHC1	Phc1	PHC1	same_symbol	1911	13619	HGNC:3182	MGI:103248	True
TMEM222	TMEM222	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.21156019823870623	0.28839220140130584	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.21156019823870623	51627053	TMEM222	Tmem222	TMEM222	same_symbol	84065	52174	HGNC:25363	MGI:1098568	True
UBN1	UBN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2113636168324079	0.2942407629793171	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2113636168324079	51629282	UBN1	Ubn1	UBN1	same_symbol	29855	170644	HGNC:12506	MGI:1891307	True
ASH2L	ASH2L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21094090204310315	0.34233825541612173	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21094090204310315	51619576	ASH2L	Ash2l	ASH2L	same_symbol	9070	23808	HGNC:744	MGI:1344416	True
IFT81	IFT81	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.25561169956256435	0.2108394375507159	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2108394375507159	51617610	IFT81	Ift81	IFT81	same_symbol	28981	12589	HGNC:14313	MGI:1098597	True
RPS16	RPS16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21064862186308675	0.9805005980805642	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21064862186308675	51622181	RPS16	Rps16	RPS16	same_symbol	6217	20055	HGNC:10396	MGI:98118	True
ASNS	ASNS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.33549507902769327	0.21036594963537764	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21036594963537764	51629599	ASNS	Asns	ASNS	same_symbol	440	27053	HGNC:753	MGI:1350929	True
RNGTT	RNGTT	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6128762756107948	0.2100041245529508	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2100041245529508	51623276	RNGTT	Rngtt	RNGTT	same_symbol	8732	24018	HGNC:10073	MGI:1329041	True
COPZ1	COPZ1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2099653819757299	0.5081660851133719	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.2099653819757299	51617714	COPZ1	Copz1	COPZ1	same_symbol	22818	56447	HGNC:2243	MGI:1929063	True
NCOA5	NCOA5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20983976853909103	0.37414690674556744	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.20983976853909103	51630165	NCOA5	Ncoa5	NCOA5	same_symbol	57727	228869	HGNC:15909	MGI:2385165	True
GTF2H5	GTF2H5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.20974305203679217	0.5861913888794201	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.20974305203679217	51625792	GTF2H5	Gtf2h5	GTF2H5	same_symbol	404672	66467	HGNC:21157	MGI:107227	True
