gene	gene_feature_row_1based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	peak_feature_row_1based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136311	chr4:175961538-175962194	chr4	175961538	175962194	gene_body_overlap	0	657	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136312	chr4:175970495-175971341	chr4	175970495	175971341	gene_body_overlap	0	847	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136313	chr4:175971545-175972401	chr4	175971545	175972401	gene_body_overlap	0	857	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136314	chr4:175988234-175989133	chr4	175988234	175989133	gene_body_overlap	0	900	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136315	chr4:176000902-176001784	chr4	176000902	176001784	gene_body_overlap	0	883	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136316	chr4:176001959-176002843	chr4	176001959	176002843	gene_body_overlap	0	885	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136317	chr4:176003543-176004348	chr4	176003543	176004348	gene_edge_2kb	879	806	tier1_core_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136318	chr4:176034339-176035217	chr4	176034339	176035217	distal_100kb	31675	879	distal_context_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136319	chr4:176044215-176045050	chr4	176044215	176045050	distal_100kb	41551	836	distal_context_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136320	chr4:176054652-176055549	chr4	176054652	176055549	distal_100kb	51988	898	distal_context_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136321	chr4:176059523-176060401	chr4	176059523	176060401	distal_100kb	56859	879	distal_context_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136322	chr4:176065413-176066340	chr4	176065413	176066340	distal_100kb	62749	928	distal_context_peak
GPM6A	9243	ENSG00000150625	GPM6A	chr4	175787675	176002664	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 1 core convergent program;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	highest	False	4	136323	chr4:176083553-176084305	chr4	176083553	176084305	distal_100kb	80889	753	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63386	chr12:13886206-13887035	chr12	13886206	13887035	distal_100kb	93327	830	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63387	chr12:13923952-13924726	chr12	13923952	13924726	distal_100kb	55636	775	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63388	chr12:13939097-13940022	chr12	13939097	13940022	distal_100kb	40340	926	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63389	chr12:13941428-13942270	chr12	13941428	13942270	distal_100kb	38092	843	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63390	chr12:13947152-13948003	chr12	13947152	13948003	distal_100kb	32359	852	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63391	chr12:13959056-13959966	chr12	13959056	13959966	distal_100kb	20396	911	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63392	chr12:13961814-13962458	chr12	13961814	13962458	distal_100kb	17904	645	distal_context_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63393	chr12:13980344-13981160	chr12	13980344	13981160	gene_body_overlap	0	817	high_priority_promoter_gene_peak
GRIN2B	21298	ENSG00000273079	GRIN2B	chr12	13980362	13980363	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	3	63394	chr12:13981556-13982493	chr12	13981556	13982493	gene_edge_2kb	1193	938	high_priority_promoter_gene_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128587	chr3:194047015-194047899	chr3	194047015	194047899	distal_100kb	88248	885	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128588	chr3:194057960-194058860	chr3	194057960	194058860	distal_100kb	77287	901	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128589	chr3:194070617-194071492	chr3	194070617	194071492	distal_100kb	64655	876	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128590	chr3:194080247-194081150	chr3	194080247	194081150	distal_100kb	54997	904	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128591	chr3:194086076-194087003	chr3	194086076	194087003	distal_100kb	49144	928	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128592	chr3:194089266-194090163	chr3	194089266	194090163	distal_100kb	45984	898	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128593	chr3:194092897-194093636	chr3	194092897	194093636	distal_100kb	42511	740	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128594	chr3:194103834-194104749	chr3	194103834	194104749	distal_100kb	31398	916	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128595	chr3:194112380-194113290	chr3	194112380	194113290	distal_100kb	22857	911	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128596	chr3:194127853-194128680	chr3	194127853	194128680	proximal_10kb	7467	828	proximal_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128597	chr3:194129355-194130275	chr3	194129355	194130275	proximal_10kb	5872	921	proximal_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128598	chr3:194134624-194135139	chr3	194134624	194135139	gene_edge_2kb	1008	516	high_priority_promoter_gene_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128599	chr3:194137402-194138205	chr3	194137402	194138205	gene_edge_2kb	1254	804	high_priority_promoter_gene_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128600	chr3:194141260-194142105	chr3	194141260	194142105	proximal_10kb	5112	846	proximal_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128601	chr3:194148175-194149030	chr3	194148175	194149030	distal_100kb	12027	856	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128602	chr3:194171271-194172199	chr3	194171271	194172199	distal_100kb	35123	929	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128603	chr3:194203929-194204816	chr3	194203929	194204816	distal_100kb	67781	888	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128604	chr3:194206242-194206893	chr3	194206242	194206893	distal_100kb	70094	652	distal_context_peak
HES1	7752	ENSG00000114315	HES1	chr3	194136147	194136148	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	128605	chr3:194225936-194226871	chr3	194225936	194226871	distal_100kb	89788	936	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36812	chr1:2437722-2438634	chr1	2437722	2438634	distal_100kb	91628	913	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36813	chr1:2443513-2444320	chr1	2443513	2444320	distal_100kb	85942	808	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36814	chr1:2446190-2447039	chr1	2446190	2447039	distal_100kb	83223	850	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36815	chr1:2449505-2450386	chr1	2449505	2450386	distal_100kb	79876	882	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36816	chr1:2452361-2453231	chr1	2452361	2453231	distal_100kb	77031	871	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36817	chr1:2459606-2460457	chr1	2459606	2460457	distal_100kb	69805	852	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36818	chr1:2466973-2467837	chr1	2466973	2467837	distal_100kb	62425	865	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36819	chr1:2493286-2494189	chr1	2493286	2494189	distal_100kb	36073	904	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36820	chr1:2525959-2526862	chr1	2525959	2526862	proximal_10kb	3400	904	proximal_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36821	chr1:2543339-2544218	chr1	2543339	2544218	distal_100kb	13076	880	distal_context_peak
HES5	111	ENSG00000197921	HES5	chr1	2530262	2530263	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	36822	chr1:2545795-2546621	chr1	2545795	2546621	distal_100kb	15532	827	distal_context_peak
